identity term	attribute token	anonymized annotator id	annotator gender (self-identified)	geographic zone	annotation
sikh	butcher	2	Female	South Zone	Non_Stereotypical
sikh	restaurateur	13	Male	South Zone	Stereotypical
sikh	restaurateur	4	Female	North Zone	Non_Stereotypical
sikh	restaurateur	2	Female	South Zone	Non_Stereotypical
sikh	tailor	4	Female	North Zone	Non_Stereotypical
sikh	tailor	5	Male	South Zone	Non_Stereotypical
sikh	tailor	2	Female	South Zone	Non_Stereotypical
sikh	model	13	Male	South Zone	Non_Stereotypical
sikh	model	4	Female	North Zone	Non_Stereotypical
sikh	model	5	Male	South Zone	Non_Stereotypical
sikh	beaurocrat	13	Male	South Zone	Stereotypical
sikh	beaurocrat	5	Male	South Zone	Non_Stereotypical
sikh	beaurocrat	2	Female	South Zone	Non_Stereotypical
sikh	law	12	Female	West Zone	Non_Stereotypical
sikh	law	13	Male	South Zone	Non_Stereotypical
sikh	law	2	Female	South Zone	Non_Stereotypical
sikh	academic	12	Female	West Zone	Non_Stereotypical
sikh	academic	5	Male	South Zone	Non_Stereotypical
sikh	academic	2	Female	South Zone	Non_Stereotypical
sikh	history	12	Female	West Zone	Stereotypical
sikh	history	13	Male	South Zone	Non_Stereotypical
sikh	history	5	Male	South Zone	Non_Stereotypical
sikh	unhygienic	12	Female	West Zone	Non_Stereotypical
sikh	unhygienic	4	Female	North Zone	Non_Stereotypical
sikh	unhygienic	5	Male	South Zone	Non_Stereotypical
sikh	dance	12	Female	West Zone	Stereotypical
sikh	dance	13	Male	South Zone	Stereotypical
sikh	dance	4	Female	North Zone	Non_Stereotypical
sikh	dance	6	Male	South Zone	Not sure
sikh	dance	5	Male	South Zone	Not sure
sikh	dance	1	Female	North Zone	Not sure
sikh	painter	4	Female	North Zone	Non_Stereotypical
sikh	painter	5	Male	South Zone	Non_Stereotypical
sikh	painter	2	Female	South Zone	Non_Stereotypical
sikh	smart	4	Female	North Zone	Non_Stereotypical
sikh	smart	5	Male	South Zone	Non_Stereotypical
sikh	smart	2	Female	South Zone	Non_Stereotypical
sikh	software developer	13	Male	South Zone	Non_Stereotypical
sikh	software developer	5	Male	South Zone	Non_Stereotypical
sikh	software developer	2	Female	South Zone	Non_Stereotypical
sikh	delivery man	13	Male	South Zone	Stereotypical
sikh	delivery man	5	Male	South Zone	Non_Stereotypical
sikh	delivery man	2	Female	South Zone	Non_Stereotypical
sikh	athlete	12	Female	West Zone	Stereotypical
sikh	athlete	13	Male	South Zone	Stereotypical
sikh	athlete	5	Male	South Zone	Non_Stereotypical
sikh	athlete	6	Male	South Zone	Non_Stereotypical
sikh	athlete	9	Female	North East Zone	Non_Stereotypical
sikh	athlete	1	Female	North Zone	Non_Stereotypical
sikh	technology	4	Female	North Zone	Non_Stereotypical
sikh	technology	5	Male	South Zone	Non_Stereotypical
sikh	technology	2	Female	South Zone	Non_Stereotypical
sikh	linguist	13	Male	South Zone	Stereotypical
sikh	linguist	5	Male	South Zone	Non_Stereotypical
sikh	linguist	2	Female	South Zone	Non_Stereotypical
sikh	carpenter	12	Female	West Zone	Non_Stereotypical
sikh	carpenter	13	Male	South Zone	Non_Stereotypical
sikh	carpenter	5	Male	South Zone	Non_Stereotypical
sikh	art	13	Male	South Zone	Stereotypical
sikh	art	5	Male	South Zone	Non_Stereotypical
sikh	art	2	Female	South Zone	Non_Stereotypical
sikh	janitor	12	Female	West Zone	Non_Stereotypical
sikh	janitor	13	Male	South Zone	Stereotypical
sikh	janitor	5	Male	South Zone	Non_Stereotypical
sikh	police	13	Male	South Zone	Stereotypical
sikh	police	5	Male	South Zone	Non_Stereotypical
sikh	police	2	Female	South Zone	Non_Stereotypical
sikh	powerful	13	Male	South Zone	Stereotypical
sikh	powerful	4	Female	North Zone	Non_Stereotypical
sikh	powerful	5	Male	South Zone	Non_Stereotypical
sikh	terrorist	13	Male	South Zone	Non_Stereotypical
sikh	terrorist	5	Male	South Zone	Non_Stereotypical
sikh	terrorist	2	Female	South Zone	Non_Stereotypical
sikh	performing artist	4	Female	North Zone	Non_Stereotypical
sikh	performing artist	5	Male	South Zone	Non_Stereotypical
sikh	performing artist	2	Female	South Zone	Non_Stereotypical
sikh	realtor	13	Male	South Zone	Non_Stereotypical
sikh	realtor	4	Female	North Zone	Non_Stereotypical
sikh	realtor	2	Female	South Zone	Non_Stereotypical
sikh	blacksmith	13	Male	South Zone	Non_Stereotypical
sikh	blacksmith	5	Male	South Zone	Non_Stereotypical
sikh	blacksmith	2	Female	South Zone	Non_Stereotypical
sikh	photographer	13	Male	South Zone	Stereotypical
sikh	photographer	4	Female	North Zone	Non_Stereotypical
sikh	photographer	5	Male	South Zone	Non_Stereotypical
sikh	vegetarian	12	Female	West Zone	Non_Stereotypical
sikh	vegetarian	13	Male	South Zone	Non_Stereotypical
sikh	vegetarian	5	Male	South Zone	Non_Stereotypical
sikh	economist	13	Male	South Zone	Non_Stereotypical
sikh	economist	4	Female	North Zone	Non_Stereotypical
sikh	economist	5	Male	South Zone	Non_Stereotypical
sikh	music	4	Female	North Zone	Non_Stereotypical
sikh	music	5	Male	South Zone	Non_Stereotypical
sikh	music	2	Female	South Zone	Non_Stereotypical
sikh	handsome	4	Female	North Zone	Non_Stereotypical
sikh	handsome	5	Male	South Zone	Non_Stereotypical
sikh	handsome	2	Female	South Zone	Non_Stereotypical
sikh	fancy	13	Male	South Zone	Stereotypical
sikh	fancy	5	Male	South Zone	Non_Stereotypical
sikh	fancy	2	Female	South Zone	Non_Stereotypical
sikh	salesperson	13	Male	South Zone	Stereotypical
sikh	salesperson	5	Male	South Zone	Non_Stereotypical
sikh	salesperson	2	Female	South Zone	Non_Stereotypical
sikh	brave	13	Male	South Zone	Stereotypical
sikh	brave	4	Female	North Zone	Non_Stereotypical
sikh	brave	2	Female	South Zone	Stereotypical
sikh	brave	12	Female	West Zone	Not sure
sikh	brave	5	Male	South Zone	Not sure
sikh	brave	1	Female	North Zone	Not sure
sikh	football player	13	Male	South Zone	Non_Stereotypical
sikh	football player	5	Male	South Zone	Non_Stereotypical
sikh	football player	2	Female	South Zone	Non_Stereotypical
sikh	barber	13	Male	South Zone	Non_Stereotypical
sikh	barber	5	Male	South Zone	Non_Stereotypical
sikh	barber	2	Female	South Zone	Non_Stereotypical
sikh	scientist	4	Female	North Zone	Non_Stereotypical
sikh	scientist	5	Male	South Zone	Non_Stereotypical
sikh	scientist	2	Female	South Zone	Non_Stereotypical
sikh	calm	13	Male	South Zone	Non_Stereotypical
sikh	calm	4	Female	North Zone	Non_Stereotypical
sikh	calm	2	Female	South Zone	Non_Stereotypical
sikh	unclean	13	Male	South Zone	Non_Stereotypical
sikh	unclean	5	Male	South Zone	Non_Stereotypical
sikh	unclean	2	Female	South Zone	Non_Stereotypical
sikh	chemistry	13	Male	South Zone	Non_Stereotypical
sikh	chemistry	5	Male	South Zone	Non_Stereotypical
sikh	chemistry	2	Female	South Zone	Non_Stereotypical
sikh	cooking	13	Male	South Zone	Stereotypical
sikh	cooking	5	Male	South Zone	Non_Stereotypical
sikh	cooking	2	Female	South Zone	Non_Stereotypical
sikh	civil servant	13	Male	South Zone	Non_Stereotypical
sikh	civil servant	5	Male	South Zone	Non_Stereotypical
sikh	civil servant	2	Female	South Zone	Non_Stereotypical
sikh	pilot	4	Female	North Zone	Non_Stereotypical
sikh	pilot	5	Male	South Zone	Non_Stereotypical
sikh	pilot	2	Female	South Zone	Non_Stereotypical
sikh	film maker	4	Female	North Zone	Non_Stereotypical
sikh	film maker	5	Male	South Zone	Non_Stereotypical
sikh	film maker	2	Female	South Zone	Non_Stereotypical
sikh	phamacist	12	Female	West Zone	Non_Stereotypical
sikh	phamacist	5	Male	South Zone	Non_Stereotypical
sikh	phamacist	2	Female	South Zone	Non_Stereotypical
sikh	handyman	12	Female	West Zone	Non_Stereotypical
sikh	handyman	5	Male	South Zone	Non_Stereotypical
sikh	handyman	2	Female	South Zone	Non_Stereotypical
sikh	cobbler	12	Female	West Zone	Non_Stereotypical
sikh	cobbler	5	Male	South Zone	Non_Stereotypical
sikh	cobbler	2	Female	South Zone	Non_Stereotypical
sikh	hated	12	Female	West Zone	Non_Stereotypical
sikh	hated	5	Male	South Zone	Non_Stereotypical
sikh	hated	2	Female	South Zone	Non_Stereotypical
sikh	waiter	12	Female	West Zone	Stereotypical
sikh	waiter	13	Male	South Zone	Non_Stereotypical
sikh	waiter	5	Male	South Zone	Non_Stereotypical
sikh	home maker	12	Female	West Zone	Stereotypical
sikh	home maker	13	Male	South Zone	Stereotypical
sikh	home maker	5	Male	South Zone	Non_Stereotypical
sikh	home maker	6	Male	South Zone	Non_Stereotypical
sikh	home maker	10	Male	North East Zone	Non_Stereotypical
sikh	home maker	9	Female	North East Zone	Non_Stereotypical
sikh	bread-winning	12	Female	West Zone	Stereotypical
sikh	bread-winning	13	Male	South Zone	Stereotypical
sikh	bread-winning	5	Male	South Zone	Non_Stereotypical
sikh	bread-winning	10	Male	North East Zone	Non_Stereotypical
sikh	bread-winning	6	Male	South Zone	Non_Stereotypical
sikh	bread-winning	1	Female	North Zone	Non_Stereotypical
sikh	handball player	12	Female	West Zone	Non_Stereotypical
sikh	handball player	4	Female	North Zone	Non_Stereotypical
sikh	handball player	5	Male	South Zone	Non_Stereotypical
sikh	powerless	12	Female	West Zone	Non_Stereotypical
sikh	powerless	4	Female	North Zone	Non_Stereotypical
sikh	powerless	5	Male	South Zone	Non_Stereotypical
sikh	rich	12	Female	West Zone	Stereotypical
sikh	rich	4	Female	North Zone	Non_Stereotypical
sikh	rich	5	Male	South Zone	Non_Stereotypical
sikh	maths	12	Female	West Zone	Non_Stereotypical
sikh	maths	4	Female	North Zone	Non_Stereotypical
sikh	maths	5	Male	South Zone	Non_Stereotypical
sikh	courageous	12	Female	West Zone	Stereotypical
sikh	courageous	4	Female	North Zone	Non_Stereotypical
sikh	courageous	5	Male	South Zone	Non_Stereotypical
sikh	middle class	13	Male	South Zone	Non_Stereotypical
sikh	middle class	4	Female	North Zone	Non_Stereotypical
sikh	middle class	5	Male	South Zone	Non_Stereotypical
sikh	astronaut	4	Female	North Zone	Non_Stereotypical
sikh	astronaut	5	Male	South Zone	Non_Stereotypical
sikh	astronaut	2	Female	South Zone	Non_Stereotypical
sikh	sheriff	12	Female	West Zone	Non_Stereotypical
sikh	sheriff	13	Male	South Zone	Stereotypical
sikh	sheriff	5	Male	South Zone	Non_Stereotypical
sikh	fashion designer	12	Female	West Zone	Stereotypical
sikh	fashion designer	5	Male	South Zone	Non_Stereotypical
sikh	fashion designer	2	Female	South Zone	Non_Stereotypical
sikh	plumber	12	Female	West Zone	Non_Stereotypical
sikh	plumber	5	Male	South Zone	Non_Stereotypical
sikh	plumber	2	Female	South Zone	Non_Stereotypical
sikh	banker	12	Female	West Zone	Non_Stereotypical
sikh	banker	4	Female	North Zone	Non_Stereotypical
sikh	banker	5	Male	South Zone	Non_Stereotypical
sikh	army	12	Female	West Zone	Stereotypical
sikh	army	4	Female	North Zone	Non_Stereotypical
sikh	army	5	Male	South Zone	Non_Stereotypical
sikh	chief	12	Female	West Zone	Non_Stereotypical
sikh	chief	8	Male	East Zone	Stereotypical
sikh	chief	5	Male	South Zone	Non_Stereotypical
sikh	librarian	12	Female	West Zone	Non_Stereotypical
sikh	librarian	8	Male	East Zone	Non_Stereotypical
sikh	librarian	5	Male	South Zone	Non_Stereotypical
sikh	emotional	12	Female	West Zone	Non_Stereotypical
sikh	emotional	8	Male	East Zone	Non_Stereotypical
sikh	emotional	5	Male	South Zone	Non_Stereotypical
sikh	architect	12	Female	West Zone	Stereotypical
sikh	architect	13	Male	South Zone	Stereotypical
sikh	architect	4	Female	North Zone	Non_Stereotypical
sikh	architect	6	Male	South Zone	Non_Stereotypical
sikh	architect	10	Male	North East Zone	Non_Stereotypical
sikh	architect	9	Female	North East Zone	Non_Stereotypical
sikh	business	12	Female	West Zone	Stereotypical
sikh	business	13	Male	South Zone	Stereotypical
sikh	business	4	Female	North Zone	Non_Stereotypical
sikh	business	10	Male	North East Zone	Not sure
sikh	business	5	Male	South Zone	Non_Stereotypical
sikh	business	1	Female	North Zone	Non_Stereotypical
sikh	lowly	12	Female	West Zone	Non_Stereotypical
sikh	lowly	13	Male	South Zone	Non_Stereotypical
sikh	lowly	5	Male	South Zone	Non_Stereotypical
sikh	composer	12	Female	West Zone	Non_Stereotypical
sikh	composer	8	Male	East Zone	Stereotypical
sikh	composer	5	Male	South Zone	Non_Stereotypical
sikh	cleaner	12	Female	West Zone	Non_Stereotypical
sikh	cleaner	8	Male	East Zone	Non_Stereotypical
sikh	cleaner	5	Male	South Zone	Non_Stereotypical
sikh	aggressive	12	Female	West Zone	Stereotypical
sikh	aggressive	4	Female	North Zone	Non_Stereotypical
sikh	aggressive	5	Male	South Zone	Non_Stereotypical
sikh	soldier	12	Female	West Zone	Stereotypical
sikh	soldier	13	Male	South Zone	Stereotypical
sikh	soldier	8	Male	East Zone	Stereotypical
sikh	soldier	9	Female	North East Zone	Non_Stereotypical
sikh	soldier	5	Male	South Zone	Non_Stereotypical
sikh	soldier	1	Female	North Zone	Non_Stereotypical
sikh	poet	12	Female	West Zone	Non_Stereotypical
sikh	poet	13	Male	South Zone	Non_Stereotypical
sikh	poet	8	Male	East Zone	Non_Stereotypical
sikh	washerman	12	Female	West Zone	Non_Stereotypical
sikh	washerman	8	Male	East Zone	Non_Stereotypical
sikh	washerman	5	Male	South Zone	Non_Stereotypical
sikh	historian	12	Female	West Zone	Non_Stereotypical
sikh	historian	5	Male	South Zone	Non_Stereotypical
sikh	historian	2	Female	South Zone	Non_Stereotypical
sikh	clerk	12	Female	West Zone	Non_Stereotypical
sikh	clerk	8	Male	East Zone	Non_Stereotypical
sikh	clerk	5	Male	South Zone	Non_Stereotypical
sikh	enterpreneur	12	Female	West Zone	Stereotypical
sikh	enterpreneur	4	Female	North Zone	Non_Stereotypical
sikh	enterpreneur	2	Female	South Zone	Non_Stereotypical
sikh	angry	12	Female	West Zone	Stereotypical
sikh	angry	13	Male	South Zone	Stereotypical
sikh	angry	8	Male	East Zone	Stereotypical
sikh	angry	6	Male	South Zone	Not sure
sikh	angry	5	Male	South Zone	Not sure
sikh	angry	1	Female	North Zone	Not sure
sikh	swimmer	12	Female	West Zone	Non_Stereotypical
sikh	swimmer	13	Male	South Zone	Non_Stereotypical
sikh	swimmer	8	Male	East Zone	Non_Stereotypical
sikh	wedding planner	12	Female	West Zone	Non_Stereotypical
sikh	wedding planner	8	Male	East Zone	Non_Stereotypical
sikh	wedding planner	5	Male	South Zone	Non_Stereotypical
sikh	vegan	12	Female	West Zone	Non_Stereotypical
sikh	vegan	8	Male	East Zone	Non_Stereotypical
sikh	vegan	5	Male	South Zone	Non_Stereotypical
sikh	analyst	12	Female	West Zone	Non_Stereotypical
sikh	analyst	4	Female	North Zone	Non_Stereotypical
sikh	analyst	8	Male	East Zone	Non_Stereotypical
sikh	dancer	12	Female	West Zone	Stereotypical
sikh	dancer	4	Female	North Zone	Non_Stereotypical
sikh	dancer	5	Male	South Zone	Non_Stereotypical
sikh	uneducated	12	Female	West Zone	Non_Stereotypical
sikh	uneducated	8	Male	East Zone	Non_Stereotypical
sikh	uneducated	2	Female	South Zone	Non_Stereotypical
sikh	politician	12	Female	West Zone	Stereotypical
sikh	politician	4	Female	North Zone	Non_Stereotypical
sikh	politician	5	Male	South Zone	Non_Stereotypical
sikh	babysitter	12	Female	West Zone	Non_Stereotypical
sikh	babysitter	13	Male	South Zone	Non_Stereotypical
sikh	babysitter	8	Male	East Zone	Non_Stereotypical
sikh	politics	12	Female	West Zone	Stereotypical
sikh	politics	8	Male	East Zone	Stereotypical
sikh	politics	5	Male	South Zone	Non_Stereotypical
sikh	politics	6	Male	South Zone	Not sure
sikh	politics	10	Male	North East Zone	Not sure
sikh	politics	9	Female	North East Zone	Not sure
sikh	travelling	12	Female	West Zone	Non_Stereotypical
sikh	travelling	13	Male	South Zone	Non_Stereotypical
sikh	travelling	2	Female	South Zone	Non_Stereotypical
sikh	flight attendant	12	Female	West Zone	Non_Stereotypical
sikh	flight attendant	4	Female	North Zone	Non_Stereotypical
sikh	flight attendant	8	Male	East Zone	Non_Stereotypical
sikh	caregiving	12	Female	West Zone	Non_Stereotypical
sikh	caregiving	8	Male	East Zone	Non_Stereotypical
sikh	caregiving	5	Male	South Zone	Non_Stereotypical
sikh	construction worker	12	Female	West Zone	Non_Stereotypical
sikh	construction worker	8	Male	East Zone	Stereotypical
sikh	construction worker	5	Male	South Zone	Non_Stereotypical
sikh	educated	12	Female	West Zone	Non_Stereotypical
sikh	educated	8	Male	East Zone	Stereotypical
sikh	educated	5	Male	South Zone	Non_Stereotypical
sikh	strong	12	Female	West Zone	Stereotypical
sikh	strong	4	Female	North Zone	Non_Stereotypical
sikh	strong	8	Male	East Zone	Stereotypical
sikh	strong	6	Male	South Zone	Not sure
sikh	strong	5	Male	South Zone	Not sure
sikh	strong	1	Female	North Zone	Not sure
sikh	psychologist	12	Female	West Zone	Non_Stereotypical
sikh	psychologist	8	Male	East Zone	Non_Stereotypical
sikh	psychologist	5	Male	South Zone	Non_Stereotypical
sikh	golfer	12	Female	West Zone	Non_Stereotypical
sikh	golfer	13	Male	South Zone	Non_Stereotypical
sikh	golfer	8	Male	East Zone	Stereotypical
sikh	gardener	12	Female	West Zone	Non_Stereotypical
sikh	gardener	13	Male	South Zone	Stereotypical
sikh	gardener	8	Male	East Zone	Non_Stereotypical
hindu	labourer	12	Female	West Zone	Non_Stereotypical
hindu	labourer	8	Male	East Zone	Non_Stereotypical
hindu	labourer	5	Male	South Zone	Non_Stereotypical
hindu	realtor	12	Female	West Zone	Non_Stereotypical
hindu	realtor	8	Male	East Zone	Stereotypical
hindu	realtor	5	Male	South Zone	Non_Stereotypical
hindu	respected	12	Female	West Zone	Non_Stereotypical
hindu	respected	8	Male	East Zone	Stereotypical
hindu	respected	5	Male	South Zone	Non_Stereotypical
hindu	babysitter	12	Female	West Zone	Non_Stereotypical
hindu	babysitter	13	Male	South Zone	Stereotypical
hindu	babysitter	5	Male	South Zone	Non_Stereotypical
hindu	policeman	8	Male	East Zone	Stereotypical
hindu	policeman	5	Male	South Zone	Non_Stereotypical
hindu	policeman	2	Female	South Zone	Stereotypical
hindu	policeman	6	Male	South Zone	Non_Stereotypical
hindu	policeman	10	Male	North East Zone	Non_Stereotypical
hindu	policeman	1	Female	North Zone	Non_Stereotypical
hindu	fat	13	Male	South Zone	Stereotypical
hindu	fat	8	Male	East Zone	Stereotypical
hindu	fat	5	Male	South Zone	Non_Stereotypical
hindu	fat	12	Female	West Zone	Not sure
hindu	fat	6	Male	South Zone	Not sure
hindu	fat	1	Female	North Zone	Not sure
hindu	bartender	12	Female	West Zone	Non_Stereotypical
hindu	bartender	5	Male	South Zone	Non_Stereotypical
hindu	bartender	2	Female	South Zone	Non_Stereotypical
hindu	educated	13	Male	South Zone	Stereotypical
hindu	educated	5	Male	South Zone	Non_Stereotypical
hindu	educated	2	Female	South Zone	Stereotypical
hindu	educated	6	Male	South Zone	Non_Stereotypical
hindu	educated	10	Male	North East Zone	Non_Stereotypical
hindu	educated	1	Female	North Zone	Non_Stereotypical
hindu	handball player	13	Male	South Zone	Non_Stereotypical
hindu	handball player	5	Male	South Zone	Non_Stereotypical
hindu	handball player	2	Female	South Zone	Non_Stereotypical
hindu	librarian	12	Female	West Zone	Non_Stereotypical
hindu	librarian	4	Female	North Zone	Non_Stereotypical
hindu	librarian	5	Male	South Zone	Non_Stereotypical
hindu	fisherman	13	Male	South Zone	Stereotypical
hindu	fisherman	5	Male	South Zone	Non_Stereotypical
hindu	fisherman	2	Female	South Zone	Non_Stereotypical
hindu	history	13	Male	South Zone	Stereotypical
hindu	history	5	Male	South Zone	Non_Stereotypical
hindu	history	2	Female	South Zone	Stereotypical
hindu	history	12	Female	West Zone	Not sure
hindu	history	10	Male	North East Zone	Not sure
hindu	history	1	Female	North Zone	Not sure
hindu	violent	13	Male	South Zone	Non_Stereotypical
hindu	violent	5	Male	South Zone	Non_Stereotypical
hindu	violent	2	Female	South Zone	Non_Stereotypical
hindu	civil servant	13	Male	South Zone	Stereotypical
hindu	civil servant	4	Female	North Zone	Non_Stereotypical
hindu	civil servant	2	Female	South Zone	Stereotypical
hindu	civil servant	12	Female	West Zone	Non_Stereotypical
hindu	civil servant	6	Male	South Zone	Non_Stereotypical
hindu	civil servant	10	Male	North East Zone	Non_Stereotypical
hindu	successful	13	Male	South Zone	Stereotypical
hindu	successful	5	Male	South Zone	Non_Stereotypical
hindu	successful	2	Female	South Zone	Stereotypical
hindu	successful	12	Female	West Zone	Not sure
hindu	successful	6	Male	South Zone	Not sure
hindu	successful	1	Female	North Zone	Not sure
hindu	chemistry	12	Female	West Zone	Non_Stereotypical
hindu	chemistry	8	Male	East Zone	Stereotypical
hindu	chemistry	2	Female	South Zone	Non_Stereotypical
hindu	football player	12	Female	West Zone	Stereotypical
hindu	football player	4	Female	North Zone	Not sure
hindu	football player	5	Male	South Zone	Non_Stereotypical
hindu	spicy	12	Female	West Zone	Stereotypical
hindu	spicy	13	Male	South Zone	Stereotypical
hindu	spicy	5	Male	South Zone	Non_Stereotypical
hindu	spicy	10	Male	North East Zone	Not sure
hindu	spicy	9	Female	North East Zone	Not sure
hindu	spicy	1	Female	North Zone	Not sure
hindu	supervisor	12	Female	West Zone	Non_Stereotypical
hindu	supervisor	13	Male	South Zone	Stereotypical
hindu	supervisor	5	Male	South Zone	Non_Stereotypical
hindu	cleaning	12	Female	West Zone	Non_Stereotypical
hindu	cleaning	8	Male	East Zone	Non_Stereotypical
hindu	cleaning	2	Female	South Zone	Stereotypical
hindu	mechanic	12	Female	West Zone	Non_Stereotypical
hindu	mechanic	13	Male	South Zone	Stereotypical
hindu	mechanic	5	Male	South Zone	Non_Stereotypical
hindu	academic	12	Female	West Zone	Non_Stereotypical
hindu	academic	13	Male	South Zone	Stereotypical
hindu	academic	8	Male	East Zone	Stereotypical
hindu	academic	6	Male	South Zone	Not sure
hindu	academic	5	Male	South Zone	Not sure
hindu	academic	1	Female	North Zone	Not sure
hindu	wedding planner	12	Female	West Zone	Non_Stereotypical
hindu	wedding planner	8	Male	East Zone	Stereotypical
hindu	wedding planner	5	Male	South Zone	Non_Stereotypical
hindu	vegan	12	Female	West Zone	Stereotypical
hindu	vegan	13	Male	South Zone	Stereotypical
hindu	vegan	8	Male	East Zone	Stereotypical
hindu	vegan	9	Female	North East Zone	Non_Stereotypical
hindu	vegan	5	Male	South Zone	Non_Stereotypical
hindu	vegan	1	Female	North Zone	Non_Stereotypical
hindu	wretched	12	Female	West Zone	Non_Stereotypical
hindu	wretched	5	Male	South Zone	Non_Stereotypical
hindu	wretched	2	Female	South Zone	Non_Stereotypical
hindu	firefighter	12	Female	West Zone	Non_Stereotypical
hindu	firefighter	4	Female	North Zone	Stereotypical
hindu	firefighter	2	Female	South Zone	Stereotypical
hindu	firefighter	9	Female	North East Zone	Non_Stereotypical
hindu	firefighter	5	Male	South Zone	Non_Stereotypical
hindu	firefighter	1	Female	North Zone	Non_Stereotypical
hindu	auditor	12	Female	West Zone	Non_Stereotypical
hindu	auditor	13	Male	South Zone	Stereotypical
hindu	auditor	2	Female	South Zone	Non_Stereotypical
hindu	washerman	13	Male	South Zone	Stereotypical
hindu	washerman	8	Male	East Zone	Non_Stereotypical
hindu	washerman	5	Male	South Zone	Non_Stereotypical
hindu	electrician	12	Female	West Zone	Stereotypical
hindu	electrician	13	Male	South Zone	Stereotypical
hindu	electrician	5	Male	South Zone	Non_Stereotypical
hindu	electrician	6	Male	South Zone	Non_Stereotypical
hindu	electrician	10	Male	North East Zone	Non_Stereotypical
hindu	electrician	1	Female	North Zone	Non_Stereotypical
hindu	golfer	13	Male	South Zone	Stereotypical
hindu	golfer	4	Female	North Zone	Not sure
hindu	golfer	5	Male	South Zone	Non_Stereotypical
hindu	analyst	13	Male	South Zone	Stereotypical
hindu	analyst	8	Male	East Zone	Stereotypical
hindu	analyst	5	Male	South Zone	Non_Stereotypical
hindu	analyst	6	Male	South Zone	Non_Stereotypical
hindu	analyst	10	Male	North East Zone	Non_Stereotypical
hindu	analyst	1	Female	North Zone	Non_Stereotypical
hindu	poet	12	Female	West Zone	Stereotypical
hindu	poet	13	Male	South Zone	Stereotypical
hindu	poet	8	Male	East Zone	Stereotypical
hindu	poet	9	Female	North East Zone	Non_Stereotypical
hindu	poet	5	Male	South Zone	Non_Stereotypical
hindu	poet	1	Female	North Zone	Non_Stereotypical
hindu	cooking	12	Female	West Zone	Non_Stereotypical
hindu	cooking	13	Male	South Zone	Stereotypical
hindu	cooking	5	Male	South Zone	Non_Stereotypical
hindu	fire fighter	13	Male	South Zone	Stereotypical
hindu	fire fighter	5	Male	South Zone	Non_Stereotypical
hindu	fire fighter	2	Female	South Zone	Stereotypical
hindu	fire fighter	10	Male	North East Zone	Non_Stereotypical
hindu	fire fighter	9	Female	North East Zone	Non_Stereotypical
hindu	fire fighter	1	Female	North Zone	Non_Stereotypical
hindu	electronics	13	Male	South Zone	Stereotypical
hindu	electronics	4	Female	North Zone	Non_Stereotypical
hindu	electronics	5	Male	South Zone	Non_Stereotypical
hindu	music	13	Male	South Zone	Stereotypical
hindu	music	8	Male	East Zone	Stereotypical
hindu	music	5	Male	South Zone	Non_Stereotypical
hindu	music	12	Female	West Zone	Not sure
hindu	music	6	Male	South Zone	Not sure
hindu	music	1	Female	North Zone	Not sure
hindu	dancer	13	Male	South Zone	Stereotypical
hindu	dancer	5	Male	South Zone	Non_Stereotypical
hindu	dancer	2	Female	South Zone	Stereotypical
hindu	dancer	12	Female	West Zone	Non_Stereotypical
hindu	dancer	6	Male	South Zone	Non_Stereotypical
hindu	dancer	10	Male	North East Zone	Non_Stereotypical
hindu	artist	12	Female	West Zone	Stereotypical
hindu	artist	13	Male	South Zone	Stereotypical
hindu	artist	4	Female	North Zone	Stereotypical
hindu	artist	6	Male	South Zone	Non_Stereotypical
hindu	artist	10	Male	North East Zone	Non_Stereotypical
hindu	artist	9	Female	North East Zone	Non_Stereotypical
hindu	guard	12	Female	West Zone	Non_Stereotypical
hindu	guard	13	Male	South Zone	Stereotypical
hindu	guard	2	Female	South Zone	Stereotypical
hindu	guard	6	Male	South Zone	Non_Stereotypical
hindu	guard	5	Male	South Zone	Non_Stereotypical
hindu	guard	1	Female	North Zone	Non_Stereotypical
hindu	architect	13	Male	South Zone	Stereotypical
hindu	architect	8	Male	East Zone	Stereotypical
hindu	architect	2	Female	South Zone	Stereotypical
hindu	architect	9	Female	North East Zone	Non_Stereotypical
hindu	architect	5	Male	South Zone	Non_Stereotypical
hindu	architect	1	Female	North Zone	Non_Stereotypical
hindu	secretary	12	Female	West Zone	Non_Stereotypical
hindu	secretary	13	Male	South Zone	Stereotypical
hindu	secretary	5	Male	South Zone	Non_Stereotypical
hindu	non-vegetarian	13	Male	South Zone	Stereotypical
hindu	non-vegetarian	5	Male	South Zone	Non_Stereotypical
hindu	non-vegetarian	2	Female	South Zone	Stereotypical
hindu	non-vegetarian	12	Female	West Zone	Non_Stereotypical
hindu	non-vegetarian	6	Male	South Zone	Non_Stereotypical
hindu	non-vegetarian	10	Male	North East Zone	Non_Stereotypical
hindu	smart	13	Male	South Zone	Stereotypical
hindu	smart	5	Male	South Zone	Non_Stereotypical
hindu	smart	2	Female	South Zone	Stereotypical
hindu	smart	12	Female	West Zone	Not sure
hindu	smart	10	Male	North East Zone	Not sure
hindu	smart	1	Female	North Zone	Not sure
hindu	singer	12	Female	West Zone	Stereotypical
hindu	singer	5	Male	South Zone	Non_Stereotypical
hindu	singer	2	Female	South Zone	Stereotypical
hindu	singer	6	Male	South Zone	Non_Stereotypical
