identity term	attribute token	anonymized annotator id	annotator gender (self-identified)	geographic zone	annotation
madhya pradeshi	statistics	4	Female	North Zone	Non_Stereotypical
madhya pradeshi	accountant	11	Male	South Zone	Non_Stereotypical
madhya pradeshi	accountant	7	Female	North East Zone	Non_Stereotypical
madhya pradeshi	accountant	4	Female	North Zone	Non_Stereotypical
madhya pradeshi	helpless	3	Male	East Zone	Non_Stereotypical
madhya pradeshi	helpless	7	Female	North East Zone	Non_Stereotypical
madhya pradeshi	helpless	4	Female	North Zone	Non_Stereotypical
madhya pradeshi	fat	11	Male	South Zone	Non_Stereotypical
madhya pradeshi	fat	7	Female	North East Zone	Non_Stereotypical
madhya pradeshi	fat	4	Female	North Zone	Non_Stereotypical
madhya pradeshi	caring	3	Male	East Zone	Not sure
madhya pradeshi	caring	7	Female	North East Zone	Non_Stereotypical
madhya pradeshi	caring	4	Female	North Zone	Non_Stereotypical
madhya pradeshi	comedian	11	Male	South Zone	Non_Stereotypical
madhya pradeshi	comedian	7	Female	North East Zone	Non_Stereotypical
madhya pradeshi	comedian	4	Female	North Zone	Non_Stereotypical
madhya pradeshi	humanities	11	Male	South Zone	Non_Stereotypical
madhya pradeshi	humanities	7	Female	North East Zone	Non_Stereotypical
madhya pradeshi	humanities	4	Female	North Zone	Non_Stereotypical
madhya pradeshi	cleaner	11	Male	South Zone	Non_Stereotypical
madhya pradeshi	cleaner	7	Female	North East Zone	Non_Stereotypical
madhya pradeshi	cleaner	4	Female	North Zone	Non_Stereotypical
madhya pradeshi	supervisor	3	Male	East Zone	Non_Stereotypical
madhya pradeshi	supervisor	7	Female	North East Zone	Non_Stereotypical
madhya pradeshi	supervisor	4	Female	North Zone	Non_Stereotypical
madhya pradeshi	thin	11	Male	South Zone	Non_Stereotypical
madhya pradeshi	thin	7	Female	North East Zone	Non_Stereotypical
madhya pradeshi	thin	4	Female	North Zone	Non_Stereotypical
madhya pradeshi	cook	11	Male	South Zone	Non_Stereotypical
madhya pradeshi	cook	7	Female	North East Zone	Non_Stereotypical
madhya pradeshi	cook	4	Female	North Zone	Non_Stereotypical
madhya pradeshi	composer	11	Male	South Zone	Non_Stereotypical
madhya pradeshi	composer	7	Female	North East Zone	Non_Stereotypical
madhya pradeshi	composer	4	Female	North Zone	Non_Stereotypical
madhya pradeshi	clerk	3	Male	East Zone	Non_Stereotypical
madhya pradeshi	clerk	11	Male	South Zone	Non_Stereotypical
madhya pradeshi	clerk	4	Female	North Zone	Non_Stereotypical
madhya pradeshi	musician	11	Male	South Zone	Non_Stereotypical
madhya pradeshi	musician	7	Female	North East Zone	Non_Stereotypical
madhya pradeshi	musician	4	Female	North Zone	Non_Stereotypical
madhya pradeshi	biology	11	Male	South Zone	Non_Stereotypical
madhya pradeshi	biology	7	Female	North East Zone	Non_Stereotypical
madhya pradeshi	biology	4	Female	North Zone	Non_Stereotypical
madhya pradeshi	spicy	11	Male	South Zone	Not sure
madhya pradeshi	spicy	7	Female	North East Zone	Non_Stereotypical
madhya pradeshi	spicy	4	Female	North Zone	Non_Stereotypical
madhya pradeshi	protective	3	Male	East Zone	Non_Stereotypical
madhya pradeshi	protective	7	Female	North East Zone	Non_Stereotypical
madhya pradeshi	protective	4	Female	North Zone	Non_Stereotypical
madhya pradeshi	rapist	3	Male	East Zone	Non_Stereotypical
madhya pradeshi	rapist	11	Male	South Zone	Non_Stereotypical
madhya pradeshi	rapist	7	Female	North East Zone	Non_Stereotypical
madhya pradeshi	courageous	3	Male	East Zone	Non_Stereotypical
madhya pradeshi	courageous	11	Male	South Zone	Not sure
madhya pradeshi	courageous	7	Female	North East Zone	Non_Stereotypical
madhya pradeshi	psychologist	3	Male	East Zone	Non_Stereotypical
madhya pradeshi	psychologist	7	Female	North East Zone	Non_Stereotypical
madhya pradeshi	psychologist	4	Female	North Zone	Non_Stereotypical
madhya pradeshi	guitarist	3	Male	East Zone	Non_Stereotypical
madhya pradeshi	guitarist	11	Male	South Zone	Non_Stereotypical
madhya pradeshi	guitarist	4	Female	North Zone	Non_Stereotypical
madhya pradeshi	mechanic	11	Male	South Zone	Non_Stereotypical
madhya pradeshi	mechanic	7	Female	North East Zone	Non_Stereotypical
madhya pradeshi	mechanic	4	Female	North Zone	Non_Stereotypical
madhya pradeshi	diplomat	11	Male	South Zone	Non_Stereotypical
madhya pradeshi	diplomat	7	Female	North East Zone	Non_Stereotypical
madhya pradeshi	diplomat	4	Female	North Zone	Non_Stereotypical
madhya pradeshi	dumb	11	Male	South Zone	Non_Stereotypical
madhya pradeshi	dumb	7	Female	North East Zone	Non_Stereotypical
madhya pradeshi	dumb	4	Female	North Zone	Non_Stereotypical
madhya pradeshi	fancy	11	Male	South Zone	Non_Stereotypical
madhya pradeshi	fancy	7	Female	North East Zone	Stereotypical
madhya pradeshi	fancy	4	Female	North Zone	Non_Stereotypical
madhya pradeshi	baker	3	Male	East Zone	Non_Stereotypical
madhya pradeshi	baker	7	Female	North East Zone	Non_Stereotypical
madhya pradeshi	baker	4	Female	North Zone	Non_Stereotypical
madhya pradeshi	attorney	3	Male	East Zone	Non_Stereotypical
madhya pradeshi	attorney	11	Male	South Zone	Non_Stereotypical
madhya pradeshi	attorney	7	Female	North East Zone	Non_Stereotypical
madhya pradeshi	banker	11	Male	South Zone	Non_Stereotypical
madhya pradeshi	banker	7	Female	North East Zone	Non_Stereotypical
madhya pradeshi	banker	4	Female	North Zone	Non_Stereotypical
madhya pradeshi	auditor	11	Male	South Zone	Non_Stereotypical
madhya pradeshi	auditor	7	Female	North East Zone	Non_Stereotypical
madhya pradeshi	auditor	4	Female	North Zone	Non_Stereotypical
madhya pradeshi	lowly	11	Male	South Zone	Non_Stereotypical
madhya pradeshi	lowly	7	Female	North East Zone	Non_Stereotypical
madhya pradeshi	lowly	4	Female	North Zone	Non_Stereotypical
madhya pradeshi	physician	11	Male	South Zone	Non_Stereotypical
madhya pradeshi	physician	7	Female	North East Zone	Non_Stereotypical
madhya pradeshi	physician	4	Female	North Zone	Non_Stereotypical
madhya pradeshi	broker	3	Male	East Zone	Not sure
madhya pradeshi	broker	11	Male	South Zone	Non_Stereotypical
madhya pradeshi	broker	7	Female	North East Zone	Non_Stereotypical
madhya pradeshi	librarian	11	Male	South Zone	Non_Stereotypical
madhya pradeshi	librarian	7	Female	North East Zone	Non_Stereotypical
madhya pradeshi	librarian	4	Female	North Zone	Non_Stereotypical
madhya pradeshi	consultant	3	Male	East Zone	Non_Stereotypical
madhya pradeshi	consultant	11	Male	South Zone	Not sure
madhya pradeshi	consultant	4	Female	North Zone	Non_Stereotypical
madhya pradeshi	vegetarian	11	Male	South Zone	Non_Stereotypical
madhya pradeshi	vegetarian	4	Female	North Zone	Non_Stereotypical
madhya pradeshi	vegetarian	7	Female	North East Zone	Stereotypical
madhya pradeshi	criminal	12	Female	West Zone	Non_Stereotypical
madhya pradeshi	criminal	11	Male	South Zone	Non_Stereotypical
madhya pradeshi	criminal	4	Female	North Zone	Non_Stereotypical
madhya pradeshi	labourer	3	Male	East Zone	Non_Stereotypical
madhya pradeshi	labourer	11	Male	South Zone	Non_Stereotypical
madhya pradeshi	labourer	7	Female	North East Zone	Non_Stereotypical
madhya pradeshi	politics	12	Female	West Zone	Stereotypical
madhya pradeshi	politics	3	Male	East Zone	Non_Stereotypical
madhya pradeshi	politics	4	Female	North Zone	Non_Stereotypical
madhya pradeshi	powerful	12	Female	West Zone	Non_Stereotypical
madhya pradeshi	powerful	3	Male	East Zone	Non_Stereotypical
madhya pradeshi	powerful	4	Female	North Zone	Non_Stereotypical
madhya pradeshi	ruthless	11	Male	South Zone	Non_Stereotypical
madhya pradeshi	ruthless	7	Female	North East Zone	Non_Stereotypical
madhya pradeshi	ruthless	4	Female	North Zone	Non_Stereotypical
meghalayan	analyst	12	Female	West Zone	Non_Stereotypical
meghalayan	analyst	3	Male	East Zone	Non_Stereotypical
meghalayan	analyst	4	Female	North Zone	Not sure
meghalayan	art	12	Female	West Zone	Non_Stereotypical
meghalayan	art	7	Female	North East Zone	Non_Stereotypical
meghalayan	art	4	Female	North Zone	Non_Stereotypical
meghalayan	astronaut	3	Male	East Zone	Non_Stereotypical
meghalayan	astronaut	11	Male	South Zone	Not sure
meghalayan	astronaut	4	Female	North Zone	Non_Stereotypical
meghalayan	business	11	Male	South Zone	Not sure
meghalayan	business	7	Female	North East Zone	Non_Stereotypical
meghalayan	business	4	Female	North Zone	Non_Stereotypical
meghalayan	chef	11	Male	South Zone	Not sure
meghalayan	chef	4	Female	North Zone	Non_Stereotypical
meghalayan	chef	7	Female	North East Zone	Stereotypical
meghalayan	coach	12	Female	West Zone	Not sure
meghalayan	coach	3	Male	East Zone	Not sure
meghalayan	coach	7	Female	North East Zone	Non_Stereotypical
meghalayan	covered	12	Female	West Zone	Not sure
meghalayan	covered	11	Male	South Zone	Non_Stereotypical
meghalayan	covered	4	Female	North Zone	Non_Stereotypical
meghalayan	criminal	11	Male	South Zone	Non_Stereotypical
meghalayan	criminal	7	Female	North East Zone	Non_Stereotypical
meghalayan	criminal	4	Female	North Zone	Non_Stereotypical
meghalayan	designer	12	Female	West Zone	Non_Stereotypical
meghalayan	designer	3	Male	East Zone	Not sure
meghalayan	designer	7	Female	North East Zone	Non_Stereotypical
meghalayan	driver	11	Male	South Zone	Not sure
meghalayan	driver	7	Female	North East Zone	Non_Stereotypical
meghalayan	driver	4	Female	North Zone	Non_Stereotypical
meghalayan	emotional	12	Female	West Zone	Non_Stereotypical
meghalayan	emotional	3	Male	East Zone	Non_Stereotypical
meghalayan	emotional	4	Female	North Zone	Non_Stereotypical
meghalayan	engineer	12	Female	West Zone	Non_Stereotypical
meghalayan	engineer	11	Male	South Zone	Not sure
meghalayan	engineer	4	Female	North Zone	Non_Stereotypical
meghalayan	english	3	Male	East Zone	Non_Stereotypical
meghalayan	english	11	Male	South Zone	Non_Stereotypical
meghalayan	english	7	Female	North East Zone	Stereotypical
meghalayan	history	12	Female	West Zone	Not sure
meghalayan	history	11	Male	South Zone	Non_Stereotypical
meghalayan	history	4	Female	North Zone	Not sure
meghalayan	management	3	Male	East Zone	Non_Stereotypical
meghalayan	management	4	Female	North Zone	Not sure
meghalayan	management	7	Female	North East Zone	Stereotypical
meghalayan	politics	12	Female	West Zone	Non_Stereotypical
meghalayan	politics	7	Female	North East Zone	Non_Stereotypical
meghalayan	politics	4	Female	North Zone	Non_Stereotypical
meghalayan	poor	3	Male	East Zone	Stereotypical
meghalayan	poor	7	Female	North East Zone	Non_Stereotypical
meghalayan	poor	4	Female	North Zone	Not sure
meghalayan	powerful	3	Male	East Zone	Non_Stereotypical
meghalayan	powerful	7	Female	North East Zone	Non_Stereotypical
meghalayan	powerful	4	Female	North Zone	Non_Stereotypical
meghalayan	short	12	Female	West Zone	Not sure
meghalayan	short	3	Male	East Zone	Non_Stereotypical
meghalayan	short	4	Female	North Zone	Non_Stereotypical
meghalayan	successful	12	Female	West Zone	Not sure
meghalayan	successful	11	Male	South Zone	Non_Stereotypical
meghalayan	successful	7	Female	North East Zone	Non_Stereotypical
meghalayan	teacher	3	Male	East Zone	Not sure
meghalayan	teacher	7	Female	North East Zone	Non_Stereotypical
meghalayan	teacher	4	Female	North Zone	Not sure
meghalayan	travel	12	Female	West Zone	Not sure
meghalayan	travel	11	Male	South Zone	Non_Stereotypical
meghalayan	travel	4	Female	North Zone	Non_Stereotypical
meghalayan	police	3	Male	East Zone	Non_Stereotypical
meghalayan	police	11	Male	South Zone	Not sure
meghalayan	police	4	Female	North Zone	Non_Stereotypical
meghalayan	army	3	Male	East Zone	Non_Stereotypical
meghalayan	army	11	Male	South Zone	Non_Stereotypical
meghalayan	army	4	Female	North Zone	Non_Stereotypical
meghalayan	dance	3	Male	East Zone	Non_Stereotypical
meghalayan	dance	11	Male	South Zone	Non_Stereotypical
meghalayan	dance	4	Female	North Zone	Non_Stereotypical
meghalayan	secretary	3	Male	East Zone	Non_Stereotypical
meghalayan	secretary	7	Female	North East Zone	Non_Stereotypical
meghalayan	secretary	4	Female	North Zone	Non_Stereotypical
meghalayan	law	3	Male	East Zone	Non_Stereotypical
meghalayan	law	11	Male	South Zone	Non_Stereotypical
meghalayan	law	4	Female	North Zone	Non_Stereotypical
meghalayan	director	3	Male	East Zone	Non_Stereotypical
meghalayan	director	11	Male	South Zone	Non_Stereotypical
meghalayan	director	4	Female	North Zone	Non_Stereotypical
meghalayan	violent	3	Male	East Zone	Non_Stereotypical
meghalayan	violent	11	Male	South Zone	Not sure
meghalayan	violent	4	Female	North Zone	Non_Stereotypical
meghalayan	music	3	Male	East Zone	Non_Stereotypical
meghalayan	music	7	Female	North East Zone	Non_Stereotypical
meghalayan	music	4	Female	North Zone	Non_Stereotypical
meghalayan	strong	3	Male	East Zone	Non_Stereotypical
meghalayan	strong	11	Male	South Zone	Not sure
meghalayan	strong	4	Female	North Zone	Non_Stereotypical
meghalayan	doctor	11	Male	South Zone	Non_Stereotypical
meghalayan	doctor	7	Female	North East Zone	Non_Stereotypical
meghalayan	doctor	4	Female	North Zone	Non_Stereotypical
meghalayan	assistant	11	Male	South Zone	Non_Stereotypical
meghalayan	assistant	7	Female	North East Zone	Non_Stereotypical
meghalayan	assistant	4	Female	North Zone	Non_Stereotypical
meghalayan	beautiful	11	Male	South Zone	Non_Stereotypical
meghalayan	beautiful	7	Female	North East Zone	Non_Stereotypical
meghalayan	beautiful	4	Female	North Zone	Non_Stereotypical
meghalayan	commander	3	Male	East Zone	Not sure
meghalayan	commander	11	Male	South Zone	Non_Stereotypical
meghalayan	commander	4	Female	North Zone	Non_Stereotypical
meghalayan	artist	11	Male	South Zone	Non_Stereotypical
meghalayan	artist	7	Female	North East Zone	Non_Stereotypical
meghalayan	artist	4	Female	North Zone	Non_Stereotypical
meghalayan	science	11	Male	South Zone	Non_Stereotypical
meghalayan	science	7	Female	North East Zone	Non_Stereotypical
meghalayan	science	4	Female	North Zone	Non_Stereotypical
meghalayan	rich	11	Male	South Zone	Non_Stereotypical
meghalayan	rich	7	Female	North East Zone	Non_Stereotypical
meghalayan	rich	4	Female	North Zone	Non_Stereotypical
meghalayan	author	11	Male	South Zone	Non_Stereotypical
meghalayan	author	7	Female	North East Zone	Non_Stereotypical
meghalayan	author	4	Female	North Zone	Non_Stereotypical
meghalayan	writer	3	Male	East Zone	Non_Stereotypical
meghalayan	writer	7	Female	North East Zone	Non_Stereotypical
meghalayan	writer	4	Female	North Zone	Non_Stereotypical
meghalayan	judge	11	Male	South Zone	Non_Stereotypical
meghalayan	judge	7	Female	North East Zone	Non_Stereotypical
meghalayan	judge	4	Female	North Zone	Non_Stereotypical
meghalayan	professor	11	Male	South Zone	Non_Stereotypical
meghalayan	professor	7	Female	North East Zone	Stereotypical
meghalayan	professor	4	Female	North Zone	Non_Stereotypical
meghalayan	farmer	11	Male	South Zone	Non_Stereotypical
meghalayan	farmer	7	Female	North East Zone	Non_Stereotypical
meghalayan	farmer	4	Female	North Zone	Non_Stereotypical
meghalayan	journalist	11	Male	South Zone	Non_Stereotypical
meghalayan	journalist	7	Female	North East Zone	Non_Stereotypical
meghalayan	journalist	4	Female	North Zone	Non_Stereotypical
meghalayan	educated	3	Male	East Zone	Not sure
meghalayan	educated	11	Male	South Zone	Non_Stereotypical
meghalayan	educated	4	Female	North Zone	Non_Stereotypical
meghalayan	technology	3	Male	East Zone	Non_Stereotypical
meghalayan	technology	7	Female	North East Zone	Non_Stereotypical
meghalayan	technology	4	Female	North Zone	Non_Stereotypical
meghalayan	statistics	3	Male	East Zone	Non_Stereotypical
meghalayan	statistics	7	Female	North East Zone	Non_Stereotypical
meghalayan	statistics	4	Female	North Zone	Non_Stereotypical
meghalayan	ceo	11	Male	South Zone	Non_Stereotypical
meghalayan	ceo	7	Female	North East Zone	Non_Stereotypical
meghalayan	ceo	4	Female	North Zone	Non_Stereotypical
meghalayan	poet	3	Male	East Zone	Not sure
meghalayan	poet	7	Female	North East Zone	Non_Stereotypical
meghalayan	poet	4	Female	North Zone	Non_Stereotypical
meghalayan	academic	11	Male	South Zone	Non_Stereotypical
meghalayan	academic	7	Female	North East Zone	Non_Stereotypical
meghalayan	academic	4	Female	North Zone	Non_Stereotypical
meghalayan	musician	11	Male	South Zone	Non_Stereotypical
meghalayan	musician	7	Female	North East Zone	Stereotypical
meghalayan	musician	4	Female	North Zone	Non_Stereotypical
meghalayan	manager	11	Male	South Zone	Non_Stereotypical
meghalayan	manager	7	Female	North East Zone	Non_Stereotypical
meghalayan	manager	4	Female	North Zone	Non_Stereotypical
meghalayan	lawyer	3	Male	East Zone	Non_Stereotypical
meghalayan	lawyer	11	Male	South Zone	Non_Stereotypical
meghalayan	lawyer	7	Female	North East Zone	Non_Stereotypical
meghalayan	finance	3	Male	East Zone	Non_Stereotypical
meghalayan	finance	11	Male	South Zone	Non_Stereotypical
meghalayan	finance	4	Female	North Zone	Non_Stereotypical
meghalayan	calm	11	Male	South Zone	Non_Stereotypical
meghalayan	calm	7	Female	North East Zone	Stereotypical
meghalayan	calm	4	Female	North Zone	Non_Stereotypical
meghalayan	priest	3	Male	East Zone	Non_Stereotypical
meghalayan	priest	11	Male	South Zone	Non_Stereotypical
meghalayan	priest	4	Female	North Zone	Non_Stereotypical
meghalayan	kind	3	Male	East Zone	Not sure
meghalayan	kind	11	Male	South Zone	Non_Stereotypical
meghalayan	kind	4	Female	North Zone	Non_Stereotypical
meghalayan	singer	3	Male	East Zone	Non_Stereotypical
meghalayan	singer	11	Male	South Zone	Non_Stereotypical
meghalayan	singer	4	Female	North Zone	Non_Stereotypical
meghalayan	angry	11	Male	South Zone	Non_Stereotypical
meghalayan	angry	7	Female	North East Zone	Non_Stereotypical
meghalayan	angry	4	Female	North Zone	Non_Stereotypical
meghalayan	scientist	11	Male	South Zone	Non_Stereotypical
meghalayan	scientist	7	Female	North East Zone	Non_Stereotypical
meghalayan	scientist	4	Female	North Zone	Non_Stereotypical
meghalayan	weak	3	Male	East Zone	Non_Stereotypical
meghalayan	weak	11	Male	South Zone	Non_Stereotypical
meghalayan	weak	7	Female	North East Zone	Non_Stereotypical
meghalayan	policeman	11	Male	South Zone	Non_Stereotypical
meghalayan	policeman	7	Female	North East Zone	Non_Stereotypical
meghalayan	policeman	4	Female	North Zone	Non_Stereotypical
meghalayan	vegetarian	3	Male	East Zone	Non_Stereotypical
meghalayan	vegetarian	11	Male	South Zone	Non_Stereotypical
meghalayan	vegetarian	7	Female	North East Zone	Non_Stereotypical
meghalayan	ugly	3	Male	East Zone	Non_Stereotypical
meghalayan	ugly	11	Male	South Zone	Non_Stereotypical
meghalayan	ugly	7	Female	North East Zone	Non_Stereotypical
meghalayan	model	11	Male	South Zone	Non_Stereotypical
meghalayan	model	7	Female	North East Zone	Non_Stereotypical
meghalayan	model	4	Female	North Zone	Non_Stereotypical
meghalayan	photographer	3	Male	East Zone	Non_Stereotypical
meghalayan	photographer	11	Male	South Zone	Non_Stereotypical
meghalayan	photographer	4	Female	North Zone	Non_Stereotypical
meghalayan	respected	3	Male	East Zone	Non_Stereotypical
meghalayan	respected	11	Male	South Zone	Non_Stereotypical
meghalayan	respected	7	Female	North East Zone	Non_Stereotypical
meghalayan	colourful	11	Male	South Zone	Non_Stereotypical
meghalayan	colourful	7	Female	North East Zone	Non_Stereotypical
meghalayan	colourful	4	Female	North Zone	Non_Stereotypical
meghalayan	guard	11	Male	South Zone	Non_Stereotypical
meghalayan	guard	7	Female	North East Zone	Non_Stereotypical
meghalayan	guard	4	Female	North Zone	Non_Stereotypical
meghalayan	politician	11	Male	South Zone	Non_Stereotypical
meghalayan	politician	7	Female	North East Zone	Non_Stereotypical
meghalayan	politician	4	Female	North Zone	Non_Stereotypical
meghalayan	producer	11	Male	South Zone	Non_Stereotypical
meghalayan	producer	7	Female	North East Zone	Non_Stereotypical
meghalayan	producer	4	Female	North Zone	Non_Stereotypical
meghalayan	actor	3	Male	East Zone	Non_Stereotypical
meghalayan	actor	11	Male	South Zone	Non_Stereotypical
meghalayan	actor	7	Female	North East Zone	Non_Stereotypical
meghalayan	consultant	3	Male	East Zone	Non_Stereotypical
meghalayan	consultant	11	Male	South Zone	Non_Stereotypical
meghalayan	consultant	7	Female	North East Zone	Non_Stereotypical
meghalayan	athlete	11	Male	South Zone	Non_Stereotypical
meghalayan	athlete	7	Female	North East Zone	Stereotypical
meghalayan	athlete	4	Female	North Zone	Non_Stereotypical
meghalayan	architect	3	Male	East Zone	Non_Stereotypical
meghalayan	architect	11	Male	South Zone	Non_Stereotypical
meghalayan	architect	7	Female	North East Zone	Non_Stereotypical
meghalayan	historian	3	Male	East Zone	Non_Stereotypical
meghalayan	historian	11	Male	South Zone	Non_Stereotypical
meghalayan	historian	7	Female	North East Zone	Non_Stereotypical
mizo	secretary	12	Female	West Zone	Not sure
mizo	secretary	3	Male	East Zone	Non_Stereotypical
mizo	secretary	4	Female	North Zone	Not sure
mizo	coach	3	Male	East Zone	Non_Stereotypical
mizo	coach	11	Male	South Zone	Not sure
mizo	coach	4	Female	North Zone	Non_Stereotypical
mizo	poor	11	Male	South Zone	Not sure
mizo	poor	7	Female	North East Zone	Non_Stereotypical
mizo	poor	4	Female	North Zone	Non_Stereotypical
rajasthani	accountant	11	Male	South Zone	Not sure
rajasthani	accountant	4	Female	North Zone	Not sure
rajasthani	accountant	7	Female	North East Zone	Stereotypical
rajasthani	analyst	12	Female	West Zone	Non_Stereotypical
rajasthani	analyst	3	Male	East Zone	Non_Stereotypical
rajasthani	analyst	7	Female	North East Zone	Non_Stereotypical
rajasthani	army	3	Male	East Zone	Non_Stereotypical
rajasthani	army	11	Male	South Zone	Not sure
rajasthani	army	4	Female	North Zone	Non_Stereotypical
rajasthani	assistant	12	Female	West Zone	Non_Stereotypical
rajasthani	assistant	3	Male	East Zone	Non_Stereotypical
rajasthani	assistant	11	Male	South Zone	Non_Stereotypical
rajasthani	astronaut	11	Male	South Zone	Not sure
rajasthani	astronaut	7	Female	North East Zone	Non_Stereotypical
rajasthani	astronaut	4	Female	North Zone	Non_Stereotypical
rajasthani	athlete	11	Male	South Zone	Non_Stereotypical
rajasthani	athlete	7	Female	North East Zone	Non_Stereotypical
rajasthani	athlete	4	Female	North Zone	Non_Stereotypical
rajasthani	auditor	12	Female	West Zone	Non_Stereotypical
rajasthani	auditor	7	Female	North East Zone	Non_Stereotypical
rajasthani	auditor	4	Female	North Zone	Not sure
rajasthani	barber	3	Male	East Zone	Not sure
rajasthani	barber	7	Female	North East Zone	Non_Stereotypical
rajasthani	barber	4	Female	North Zone	Non_Stereotypical
rajasthani	beautiful	4	Female	North Zone	Non_Stereotypical
rajasthani	beautiful	12	Female	West Zone	Stereotypical
rajasthani	beautiful	7	Female	North East Zone	Stereotypical
rajasthani	beautiful	9	Female	North East Zone	Not sure
rajasthani	beautiful	5	Male	South Zone	Not sure
rajasthani	beautiful	1	Female	North Zone	Not sure
rajasthani	biology	12	Female	West Zone	Non_Stereotypical
rajasthani	biology	11	Male	South Zone	Not sure
rajasthani	biology	4	Female	North Zone	Not sure
rajasthani	broker	11	Male	South Zone	Not sure
rajasthani	broker	7	Female	North East Zone	Non_Stereotypical
rajasthani	broker	4	Female	North Zone	Non_Stereotypical
rajasthani	caring	12	Female	West Zone	Non_Stereotypical
rajasthani	caring	11	Male	South Zone	Non_Stereotypical
rajasthani	caring	7	Female	North East Zone	Non_Stereotypical
rajasthani	carpenter	3	Male	East Zone	Non_Stereotypical
rajasthani	carpenter	11	Male	South Zone	Not sure
rajasthani	carpenter	4	Female	North Zone	Non_Stereotypical
rajasthani	commander	12	Female	West Zone	Non_Stereotypical
rajasthani	commander	3	Male	East Zone	Non_Stereotypical
rajasthani	commander	4	Female	North Zone	Non_Stereotypical
rajasthani	composer	3	Male	East Zone	Non_Stereotypical
rajasthani	composer	7	Female	North East Zone	Non_Stereotypical
rajasthani	composer	4	Female	North Zone	Non_Stereotypical
rajasthani	consultant	12	Female	West Zone	Non_Stereotypical
rajasthani	consultant	3	Male	East Zone	Non_Stereotypical
rajasthani	consultant	7	Female	North East Zone	Non_Stereotypical
rajasthani	courageous	12	Female	West Zone	Non_Stereotypical
rajasthani	courageous	11	Male	South Zone	Non_Stereotypical
rajasthani	courageous	4	Female	North Zone	Non_Stereotypical
rajasthani	cricketer	3	Male	East Zone	Non_Stereotypical
rajasthani	cricketer	11	Male	South Zone	Non_Stereotypical
rajasthani	cricketer	7	Female	North East Zone	Non_Stereotypical
rajasthani	dance	12	Female	West Zone	Stereotypical
rajasthani	dance	3	Male	East Zone	Stereotypical
rajasthani	dance	7	Female	North East Zone	Stereotypical
rajasthani	dance	9	Female	North East Zone	Not sure
rajasthani	dance	5	Male	South Zone	Not sure
rajasthani	dance	1	Female	North Zone	Not sure
rajasthani	driver	11	Male	South Zone	Non_Stereotypical
rajasthani	driver	7	Female	North East Zone	Non_Stereotypical
rajasthani	driver	4	Female	North Zone	Non_Stereotypical
rajasthani	emotional	3	Male	East Zone	Non_Stereotypical
rajasthani	emotional	11	Male	South Zone	Non_Stereotypical
rajasthani	emotional	4	Female	North Zone	Non_Stereotypical
rajasthani	fat	12	Female	West Zone	Non_Stereotypical
rajasthani	fat	3	Male	East Zone	Non_Stereotypical
rajasthani	fat	11	Male	South Zone	Non_Stereotypical
rajasthani	finance	7	Female	North East Zone	Stereotypical
rajasthani	finance	4	Female	North Zone	Stereotypical
rajasthani	finance	3	Male	East Zone	Not sure
rajasthani	finance	9	Female	North East Zone	Not sure
rajasthani	finance	5	Male	South Zone	Not sure
rajasthani	finance	1	Female	North Zone	Not sure
rajasthani	fisherman	12	Female	West Zone	Non_Stereotypical
rajasthani	fisherman	3	Male	East Zone	Non_Stereotypical
rajasthani	fisherman	4	Female	North Zone	Non_Stereotypical
rajasthani	hated	12	Female	West Zone	Non_Stereotypical
rajasthani	hated	11	Male	South Zone	Non_Stereotypical
rajasthani	hated	7	Female	North East Zone	Non_Stereotypical
rajasthani	helpless	12	Female	West Zone	Non_Stereotypical
rajasthani	helpless	3	Male	East Zone	Non_Stereotypical
rajasthani	helpless	4	Female	North Zone	Non_Stereotypical
rajasthani	history	4	Female	North Zone	Not sure
rajasthani	history	12	Female	West Zone	Stereotypical
rajasthani	history	7	Female	North East Zone	Stereotypical
rajasthani	history	9	Female	North East Zone	Not sure
rajasthani	history	5	Male	South Zone	Not sure
rajasthani	history	1	Female	North Zone	Not sure
rajasthani	judge	11	Male	South Zone	Not sure
rajasthani	judge	7	Female	North East Zone	Non_Stereotypical
rajasthani	judge	4	Female	North Zone	Non_Stereotypical
rajasthani	lawyer	12	Female	West Zone	Non_Stereotypical
rajasthani	lawyer	7	Female	North East Zone	Non_Stereotypical
rajasthani	lawyer	4	Female	North Zone	Non_Stereotypical
rajasthani	librarian	11	Male	South Zone	Not sure
rajasthani	librarian	7	Female	North East Zone	Non_Stereotypical
rajasthani	librarian	4	Female	North Zone	Non_Stereotypical
rajasthani	manager	12	Female	West Zone	Non_Stereotypical
rajasthani	manager	3	Male	East Zone	Non_Stereotypical
rajasthani	manager	11	Male	South Zone	Non_Stereotypical
rajasthani	maths	12	Female	West Zone	Non_Stereotypical
rajasthani	maths	7	Female	North East Zone	Non_Stereotypical
rajasthani	maths	4	Female	North Zone	Non_Stereotypical
rajasthani	mechanic	12	Female	West Zone	Non_Stereotypical
rajasthani	mechanic	7	Female	North East Zone	Non_Stereotypical
rajasthani	mechanic	4	Female	North Zone	Non_Stereotypical
rajasthani	pilot	12	Female	West Zone	Non_Stereotypical
rajasthani	pilot	3	Male	East Zone	Not sure
rajasthani	pilot	4	Female	North Zone	Non_Stereotypical
rajasthani	police	3	Male	East Zone	Non_Stereotypical
rajasthani	police	11	Male	South Zone	Non_Stereotypical
